,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_3,PCI_4,PCI_6,PCI_7,PCI_20,PCI_40,PCI_184,PCI_237
123,-78.9388625,36.000788,-300.0,283.1173105629,-0.000788,0.0018625,20,0,0,0,0,1,0,0,0
124,-78.9388769,36.0007517,-300.0,272.0785836043,0.0012573,-0.0011231,40,0,0,0,0,0,1,0,0
125,-78.9388769,36.0007517,-300.0,800.0305911016,0.0041863,0.0068369,6,0,0,1,0,0,0,0,0
126,-78.9388769,36.0007517,-300.0,438.0028998864,0.0021673,0.0033219,7,0,0,0,1,0,0,0,0
127,-78.9388769,36.0007517,-300.0,282.6748061572,-0.0007517,0.0018769,20,0,0,0,0,1,0,0,0
128,-78.9389109,36.0007085,-300.0,273.4515536574,0.0013005,-0.0010891,40,0,0,0,0,0,1,0,0
129,-78.9389109,36.0007085,-300.0,805.1794240965,0.0042295,0.0068709,6,0,0,1,0,0,0,0,0
130,-78.9389109,36.0007085,-300.0,442.7422566621,0.0022105,0.0033559,7,0,0,0,1,0,0,0,0
131,-78.9389109,36.0007085,-300.0,283.1525519938,-0.0007085,0.0019109,20,0,0,0,0,1,0,0,0
132,-78.9389435,36.000669,-300.0,274.5269814746,0.00134,-0.0010565,40,0,0,0,0,0,1,0,0
133,-78.9389435,36.000669,-300.0,809.9204471175,0.004269,0.0069035,6,0,0,1,0,0,0,0,0
134,-78.9389435,36.000669,-300.0,447.0470903413,0.00225,0.0033885,7,0,0,0,1,0,0,0,0
135,-78.9389435,36.000669,-300.0,283.5502690488,-0.000669,0.0019435,20,0,0,0,0,1,0,0,0
136,-78.9389703,36.0006336,-300.0,275.6229622383,0.0013754,-0.0010297,40,0,0,0,0,0,1,0,0
137,-78.9389703,36.0006336,-300.0,813.9998047283,0.0043044,0.0069303,6,0,0,1,0,0,0,0,0
138,-78.9389703,36.0006336,-300.0,450.7594809189,0.0022854,0.0034153,7,0,0,0,1,0,0,0,0
139,-78.9389703,36.0006336,-300.0,283.8304211366,-0.0006336,0.0019703,20,0,0,0,0,1,0,0,0
140,-78.9389989,36.0005948,-300.0,277.3309664206,0.0014142,-0.0010011,40,0,0,0,0,0,1,0,0
141,-78.9389989,36.0005948,-300.0,818.5596550231,0.0043432,0.0069589,6,0,0,1,0,0,0,0,0
142,-78.9389989,36.0005948,-300.0,455.0438289746,0.0023242,0.0034439,7,0,0,0,1,0,0,0,0
143,-78.9389989,36.0005948,-300.0,284.5694273005,-0.0005948,0.0019989,20,0,0,0,0,1,0,0,0
144,-78.9390339,36.0005522,-300.0,279.0314645033,0.0014568,-0.0009661,40,0,0,0,0,0,1,0,0
145,-78.9390339,36.0005522,-300.0,823.7645991593,0.0043858,0.0069939,6,0,0,1,0,0,0,0,0
146,-78.9390339,36.0005522,-300.0,459.8858339726,0.0023668,0.0034789,7,0,0,0,1,0,0,0,0
147,-78.9390339,36.0005522,-300.0,285.5269569843,-0.0005522,0.0020339,20,0,0,0,0,1,0,0,0
148,-78.9390548,36.0005191,-300.0,463.2744761365,0.0023999,0.0034998,7,0,0,0,1,0,0,0,0
149,-78.9390548,36.0005191,-300.0,280.5970076422,0.0014899,-0.0009452,40,0,0,0,0,0,1,0,0
150,-78.9390548,36.0005191,-300.0,827.3792429415,0.0044189,0.0070148,6,0,0,1,0,0,0,0,0
151,-78.9390548,36.0005191,-300.0,285.978615245,-0.0005191,0.0020548,20,0,0,0,0,1,0,0,0
152,-78.9390775,36.0004771,-300.0,467.3572760322,0.0024419,0.0035225,7,0,0,0,1,0,0,0,0
153,-78.9390775,36.0004771,-300.0,282.7589143999,0.0015319,-0.0009225,40,0,0,0,0,0,1,0,0
154,-78.9390775,36.0004771,-300.0,831.7099225109,0.0044609,0.0070375,6,0,0,1,0,0,0,0,0
155,-78.9390775,36.0004771,-300.0,286.4109275511,-0.0004771,0.0020775,20,0,0,0,0,1,0,0,0
156,-78.9391086,36.0004297,-300.0,472.1902560033,0.0024893,0.0035536,7,0,0,0,1,0,0,0,0
157,-78.9391086,36.0004297,-300.0,284.9275253194,0.0015793,-0.0008914,40,0,0,0,0,0,1,0,0
158,-78.9391086,36.0004297,-300.0,836.90866477,0.0045083,0.0070686,6,0,0,1,0,0,0,0,0
159,-78.9391086,36.0004297,-300.0,287.1139653214,-0.0004297,0.0021086,20,0,0,0,0,1,0,0,0
160,-78.9391452,36.0003898,-300.0,477.1147003132,0.0025292,0.0035902,7,0,0,0,1,0,0,0,0
161,-78.9391452,36.0003898,-300.0,286.9135049088,0.0016192,-0.0008548,40,0,0,0,0,0,1,0,0
162,-78.9391452,36.0003898,-300.0,842.1200746887,0.0045482,0.0071052,6,0,0,1,0,0,0,0,0
163,-78.9391452,36.0003898,-300.0,288.7585509338,-0.0003898,0.0021452,20,0,0,0,0,1,0,0,0
164,-78.9391743,36.0003561,-300.0,481.0994894227,0.0025629,0.0036193,7,0,0,0,1,0,0,0,0
165,-78.9391743,36.0003561,-300.0,288.5817935941,0.0016529,-0.0008257,40,0,0,0,0,0,1,0,0
166,-78.9391743,36.0003561,-300.0,846.3586493046,0.0045819,0.0071343,6,0,0,1,0,0,0,0,0
167,-78.9391743,36.0003561,-300.0,289.9894586652,-0.0003561,0.0021743,20,0,0,0,0,1,0,0,0
168,-78.9392068,36.0003189,-300.0,485.5331552056,0.0026001,0.0036518,7,0,0,0,1,0,0,0,0
169,-78.9392068,36.0003189,-300.0,290.4872510819,0.0016901,-0.0007932,40,0,0,0,0,0,1,0,0
170,-78.9392068,36.0003189,-300.0,851.067249326,0.0046191,0.0071668,6,0,0,1,0,0,0,0,0
171,-78.9392068,36.0003189,-300.0,291.4485740433,-0.0003189,0.0022068,20,0,0,0,0,1,0,0,0
172,-78.9392384,36.000281,-300.0,490.0132566087,0.002638,0.0036834,7,0,0,0,1,0,0,0,0
173,-78.9392384,36.000281,-300.0,292.6096521035,0.001728,-0.0007616,40,0,0,0,0,0,1,0,0
174,-78.9392384,36.000281,-300.0,855.7897858863,0.004657,0.0071984,6,0,0,1,0,0,0,0,0
175,-78.9392384,36.000281,-300.0,292.9954018218,-0.000281,0.0022384,20,0,0,0,0,1,0,0,0
176,-78.9392709,36.0002487,-300.0,494.1446058317,0.0026703,0.0037159,7,0,0,0,1,0,0,0,0
177,-78.9392709,36.0002487,-300.0,294.3021813304,0.0017603,-0.0007291,40,0,0,0,0,0,1,0,0
178,-78.9392709,36.0002487,-300.0,860.1774284143,0.0046893,0.0072309,6,0,0,1,0,0,0,0,0
179,-78.9392709,36.0002487,-300.0,294.6643266025,-0.0002487,0.0022709,20,0,0,0,0,1,0,0,0
180,-78.9392798,36.0001951,-300.0,498.2318935317,0.0027239,0.0037248,7,0,0,0,1,0,0,0,0
181,-78.9392798,36.0001951,-300.0,298.0362206642,0.0018139,-0.0007202,40,0,0,0,0,0,1,0,0
182,-78.9392798,36.0001951,-300.0,864.3696486348,0.0047429,0.0072398,6,0,0,1,0,0,0,0,0
183,-78.9392798,36.0001951,-300.0,294.6548258397,-0.0001951,0.0022798,20,0,0,0,0,1,0,0,0
184,-78.9392623,36.0001385,-300.0,501.0125417961,0.0027805,0.0037073,7,0,0,0,1,0,0,0,0
185,-78.9392623,36.0001385,-300.0,302.6557179854,0.0018705,-0.0007377,40,0,0,0,0,0,1,0,0
186,-78.9392623,36.0001385,-300.0,867.0222128768,0.0047995,0.0072223,6,0,0,1,0,0,0,0,0
187,-78.9392623,36.0001385,-300.0,293.1600937691,-0.0001385,0.0022623,20,0,0,0,0,1,0,0,0
188,-78.9392663,36.0000821,-300.0,505.1292400142,0.0028369,0.0037113,7,0,0,0,1,0,0,0,0
189,-78.9392663,36.0000821,-300.0,306.903115955,0.0019269,-0.0007337,40,0,0,0,0,0,1,0,0
190,-78.9392663,36.0000821,-300.0,871.1499618743,0.0048559,0.0072263,6,0,0,1,0,0,0,0,0
191,-78.9392663,36.0000821,-300.0,293.1500438417,-8.21e-05,0.0022663,20,0,0,0,0,1,0,0,0
192,-78.9392738,36.0000423,-300.0,508.3388170398,0.0028767,0.0037188,7,0,0,0,1,0,0,0,0
193,-78.9393817,36.0000357,-300.0,515.2619394781,0.0028833,0.0038267,7,0,0,0,1,0,0,0,0
194,-78.9394053,35.9999888,-300.0,519.9275335419,0.0029302,0.0038503,7,0,0,0,1,0,0,0,0
195,-78.9394265,35.9999511,-300.0,523.8254662282,0.0029679,0.0038715,7,0,0,0,1,0,0,0,0
196,-78.9394585,35.9999241,-300.0,527.5944257247,0.0029949,0.0039035,7,0,0,0,1,0,0,0,0
197,-78.9394585,35.9999241,-300.0,316.1632206256,0.0020849,-0.0005415,40,0,0,0,0,0,1,0,0
198,-78.9394585,35.9999241,-300.0,894.9533890871,0.0050139,0.0074185,6,0,0,1,0,0,0,0,0
199,-78.9394585,35.9999241,-300.0,305.3938968152,7.59e-05,0.0024585,20,0,0,0,0,1,0,0,0
200,-78.9394967,35.9999052,-300.0,531.2158832943,0.0030138,0.0039417,7,0,0,0,1,0,0,0,0
201,-78.9394967,35.9999052,-300.0,317.1898812363,0.0021038,-0.0005033,40,0,0,0,0,0,1,0,0
202,-78.9394967,35.9999052,-300.0,898.831826128,0.0050328,0.0074567,6,0,0,1,0,0,0,0,0
203,-78.9394967,35.9999052,-300.0,307.9675096788,9.48e-05,0.0024967,20,0,0,0,0,1,0,0,0
204,-78.9395166,35.9998544,-300.0,535.8198055975,0.0030646,0.0039616,7,0,0,0,1,0,0,0,0
205,-78.9395431,35.9998224,-300.0,539.669220084,0.0030966,0.0039881,7,0,0,0,1,0,0,0,0
206,-78.9395768,35.9997937,-300.0,543.8782406318,0.0031253,0.0040218,7,0,0,0,1,0,0,0,0
207,-78.9396058,35.9997514,-300.0,548.467177562,0.0031676,0.0040508,7,0,0,0,1,0,0,0,0
208,-78.9396058,35.9997514,-300.0,328.4878727106,0.0022576,-0.0003942,40,0,0,0,0,0,1,0,0
209,-78.9396058,35.9997514,-300.0,916.7366063631,0.0051866,0.0075658,6,0,0,1,0,0,0,0,0
210,-78.9396058,35.9997514,-300.0,315.9938893951,0.0002486,0.0026058,20,0,0,0,0,1,0,0,0
211,-78.9396275,35.9997209,-300.0,552.0936905986,0.0031981,0.0040725,7,0,0,0,1,0,0,0,0
212,-78.9396275,35.9997209,-300.0,331.1249952214,0.0022881,-0.0003725,40,0,0,0,0,0,1,0,0
213,-78.9396275,35.9997209,-300.0,920.4095318065,0.0052171,0.0075875,6,0,0,1,0,0,0,0,0
214,-78.9396275,35.9997209,-300.0,318.027180635,0.0002791,0.0026275,20,0,0,0,0,1,0,0,0
215,-78.9396568,35.999688,-300.0,555.4485451339,0.003231,0.0041018,7,0,0,0,1,0,0,0,0
216,-78.9396568,35.999688,-300.0,332.4224123466,0.002321,-0.0003432,40,0,0,0,0,0,1,0,0
217,-78.9396568,35.999688,-300.0,213.8756247929,-0.000443,-0.0001132,4,0,1,0,0,0,0,0,0
218,-78.9396661,35.9996471,-300.0,558.9442248186,0.0032719,0.0041111,7,0,0,0,1,0,0,0,0
219,-78.9396661,35.9996471,-300.0,335.8743456024,0.0023619,-0.0003339,40,0,0,0,0,0,1,0,0
220,-78.9396661,35.9996471,-300.0,212.8398771652,-0.0004021,-0.0001039,4,0,1,0,0,0,0,0,0
221,-78.9396661,35.9996471,-300.0,927.7068672818,0.0052909,0.0076261,6,0,0,1,0,0,0,0,0
222,-78.9396661,35.9996471,-300.0,320.2204191611,0.0003529,0.0026661,20,0,0,0,0,1,0,0,0
223,-78.9396661,35.9996471,-300.0,431.873162985,0.0028879,0.0022351,3,1,0,0,0,0,0,0,0
224,-78.9396724,35.9995924,-300.0,563.2796726828,0.0033266,0.0041174,7,0,0,0,1,0,0,0,0
225,-78.9396724,35.9995924,-300.0,340.5816074623,0.0024166,-0.0003276,40,0,0,0,0,0,1,0,0
226,-78.9396724,35.9995924,-300.0,211.6264027923,-0.0003474,-9.76e-05,4,0,1,0,0,0,0,0,0
227,-78.9396724,35.9995924,-300.0,931.9791086136,0.0053456,0.0076324,6,0,0,1,0,0,0,0,0
228,-78.9396724,35.9995924,-300.0,321.4447707469,0.0004076,0.0026724,20,0,0,0,0,1,0,0,0
229,-78.9396724,35.9995924,-300.0,436.6581416132,0.0029426,0.0022414,3,1,0,0,0,0,0,0,0
230,-78.9396807,35.9995448,-300.0,567.2453057833,0.0033742,0.0041257,7,0,0,0,1,0,0,0,0
231,-78.9396807,35.9995448,-300.0,344.691976826,0.0024642,-0.0003193,40,0,0,0,0,0,1,0,0
232,-78.9396807,35.9995448,-300.0,935.9002465131,0.0053932,0.0076407,6,0,0,1,0,0,0,0,0
233,-78.9396807,35.9995448,-300.0,322.7903617123,0.0004552,0.0026807,20,0,0,0,0,1,0,0,0
234,-78.9396807,35.9995448,-300.0,440.9651707369,0.0029902,0.0022497,3,1,0,0,0,0,0,0,0
235,-78.9396816,35.9994928,-300.0,571.2322441269,0.0034262,0.0041266,7,0,0,0,1,0,0,0,0
236,-78.9396816,35.9994928,-300.0,349.4585349869,0.0025162,-0.0003184,40,0,0,0,0,0,1,0,0
237,-78.9396816,35.9994928,-300.0,939.7261131746,0.0054452,0.0076416,6,0,0,1,0,0,0,0,0
238,-78.9396816,35.9994928,-300.0,323.9967041394,0.0005072,0.0026816,20,0,0,0,0,1,0,0,0
239,-78.9396816,35.9994928,-300.0,445.4998528455,0.0030422,0.0022506,3,1,0,0,0,0,0,0,0
240,-78.9396925,35.9994479,-300.0,575.1969095196,0.0034711,0.0041375,7,0,0,0,1,0,0,0,0
241,-78.9396925,35.9994479,-300.0,353.3731181628,0.0025611,-0.0003075,40,0,0,0,0,0,1,0,0
242,-78.9396925,35.9994479,-300.0,943.6554862569,0.0054901,0.0076525,6,0,0,1,0,0,0,0,0
243,-78.9396925,35.9994479,-300.0,325.631222475,0.0005521,0.0026925,20,0,0,0,0,1,0,0,0
244,-78.9396925,35.9994479,-300.0,449.7313193546,0.0030871,0.0022615,3,1,0,0,0,0,0,0,0
245,-78.9397116,35.9994144,-300.0,578.8060780337,0.0035046,0.0041566,7,0,0,0,1,0,0,0,0
246,-78.9397116,35.9994144,-300.0,356.2393813368,0.0025946,-0.0002884,40,0,0,0,0,0,1,0,0
247,-78.9397116,35.9994144,-300.0,947.3160809935,0.0055236,0.0076716,6,0,0,1,0,0,0,0,0
248,-78.9397116,35.9994144,-300.0,327.6340629666,0.0005856,0.0027116,20,0,0,0,0,1,0,0,0
249,-78.9397116,35.9994144,-300.0,453.3474210603,0.0031206,0.0022806,3,1,0,0,0,0,0,0,0
250,-78.9397248,35.999378,-300.0,582.2950478152,0.003541,0.0041698,7,0,0,0,1,0,0,0,0
251,-78.9397248,35.999378,-300.0,359.4271662478,0.002631,-0.0002752,40,0,0,0,0,0,1,0,0
252,-78.9397248,35.999378,-300.0,950.8012006364,0.00556,0.0076848,6,0,0,1,0,0,0,0,0
253,-78.9397248,35.999378,-300.0,329.3458320362,0.000622,0.0027248,20,0,0,0,0,1,0,0,0
254,-78.9397248,35.999378,-300.0,456.977126033,0.003157,0.0022938,3,1,0,0,0,0,0,0,0
255,-78.9397312,35.9993363,-300.0,585.7978907728,0.0035827,0.0041762,7,0,0,0,1,0,0,0,0
256,-78.9397312,35.9993363,-300.0,363.1563542192,0.0026727,-0.0002688,40,0,0,0,0,0,1,0,0
257,-78.9397312,35.9993363,-300.0,954.2293300268,0.0056017,0.0076912,6,0,0,1,0,0,0,0,0
258,-78.9397312,35.9993363,-300.0,330.7758550929,0.0006637,0.0027312,20,0,0,0,0,1,0,0,0
259,-78.9397312,35.9993363,-300.0,460.7929976847,0.0031987,0.0023002,3,1,0,0,0,0,0,0,0
260,-78.9397399,35.9992946,-300.0,589.0618980668,0.0036244,0.0041849,7,0,0,0,1,0,0,0,0
261,-78.9397399,35.9992946,-300.0,366.2704909554,0.0027144,-0.0002601,40,0,0,0,0,0,1,0,0
262,-78.9397399,35.9992946,-300.0,957.5796809181,0.0056434,0.0076999,6,0,0,1,0,0,0,0,0
263,-78.9397399,35.9992946,-300.0,331.731410617,0.0007054,0.0027399,20,0,0,0,0,1,0,0,0
264,-78.9397399,35.9992946,-300.0,464.2254112357,0.0032404,0.0023089,3,1,0,0,0,0,0,0,0
265,-78.9397454,35.9992567,-300.0,592.2571934075,0.0036623,0.0041904,7,0,0,0,1,0,0,0,0
266,-78.9397454,35.9992567,-300.0,369.7052025773,0.0027523,-0.0002546,40,0,0,0,0,0,1,0,0
267,-78.9397454,35.9992567,-300.0,960.6935975482,0.0056813,0.0077054,6,0,0,1,0,0,0,0,0
268,-78.9397454,35.9992567,-300.0,467.7111596188,0.0032783,0.0023144,3,1,0,0,0,0,0,0,0
269,-78.9397454,35.9992567,-300.0,333.1171173001,0.0007433,0.0027454,20,0,0,0,0,1,0,0,0
270,-78.9397412,35.9992099,-300.0,595.5921791345,0.0037091,0.0041862,7,0,0,0,1,0,0,0,0
271,-78.9397412,35.9992099,-300.0,207.152892338,3.51e-05,-2.88e-05,4,0,1,0,0,0,0,0,0
272,-78.9397412,35.9992099,-300.0,374.0296322119,0.0027991,-0.0002588,40,0,0,0,0,0,1,0,0
273,-78.9397412,35.9992099,-300.0,963.8363568517,0.0057281,0.0077012,6,0,0,1,0,0,0,0,0
274,-78.9397412,35.9992099,-300.0,334.1605222678,0.0007901,0.0027412,20,0,0,0,0,1,0,0,0
275,-78.9397412,35.9992099,-300.0,471.5938030818,0.0033251,0.0023102,3,1,0,0,0,0,0,0,0
276,-78.9396925,35.9992038,-300.0,593.5341200571,0.0037152,0.0041375,7,0,0,0,1,0,0,0,0
277,-78.9396925,35.9992038,-300.0,375.2781504615,0.0028052,-0.0003075,40,0,0,0,0,0,1,0,0
278,-78.9396925,35.9992038,-300.0,207.9677030515,4.12e-05,-7.75e-05,4,0,1,0,0,0,0,0,0
279,-78.9396925,35.9992038,-300.0,961.2770309367,0.0057342,0.0076525,6,0,0,1,0,0,0,0,0
280,-78.9396925,35.9992038,-300.0,331.5442145311,0.0007962,0.0026925,20,0,0,0,0,1,0,0,0
281,-78.9396411,35.9992531,-300.0,587.0400727982,0.0036659,0.0040861,7,0,0,0,1,0,0,0,0
282,-78.9396411,35.9992531,-300.0,371.4652192692,0.0027559,-0.0003589,40,0,0,0,0,0,1,0,0
283,-78.9396411,35.9992531,-300.0,208.7257630821,-8.1e-06,-0.0001289,4,0,1,0,0,0,0,0,0
284,-78.9396411,35.9992531,-300.0,954.4623405446,0.0056849,0.0076011,6,0,0,1,0,0,0,0,0
285,-78.9396411,35.9992531,-300.0,327.1176084239,0.0007469,0.0026411,20,0,0,0,0,1,0,0,0
286,-78.939598,35.9992967,-300.0,581.2533629925,0.0036223,0.004043,7,0,0,0,1,0,0,0,0
287,-78.939598,35.9992967,-300.0,367.8555229386,0.0027123,-0.000402,40,0,0,0,0,0,1,0,0
288,-78.939598,35.9992967,-300.0,209.0549599021,-5.17e-05,-0.000172,4,0,1,0,0,0,0,0,0
289,-78.939598,35.9992967,-300.0,948.4761627628,0.0056413,0.007558,6,0,0,1,0,0,0,0,0
290,-78.939598,35.9992967,-300.0,323.0970989813,0.0007033,0.002598,20,0,0,0,0,1,0,0,0
291,-78.9395587,35.9993294,-300.0,576.5250673616,0.0035896,0.0040037,7,0,0,0,1,0,0,0,0
292,-78.9395587,35.9993294,-300.0,365.262003922,0.0026796,-0.0004413,40,0,0,0,0,0,1,0,0
293,-78.9395587,35.9993294,-300.0,209.4784767432,-8.44e-05,-0.0002113,4,0,1,0,0,0,0,0,0
294,-78.9395587,35.9993294,-300.0,943.5364638728,0.0056086,0.0075187,6,0,0,1,0,0,0,0,0
295,-78.9395587,35.9993294,-300.0,319.6733631403,0.0006706,0.0025587,20,0,0,0,0,1,0,0,0
296,-78.9395183,35.9993454,-300.0,573.0213843592,0.0035736,0.0039633,7,0,0,0,1,0,0,0,0
297,-78.9395183,35.9993454,-300.0,364.2346896081,0.0026636,-0.0004817,40,0,0,0,0,0,1,0,0
298,-78.9395183,35.9993454,-300.0,209.9278505015,-0.0001004,-0.0002517,4,0,1,0,0,0,0,0,0
299,-78.9395183,35.9993454,-300.0,939.7495500459,0.0055926,0.0074783,6,0,0,1,0,0,0,0,0
300,-78.9395183,35.9993454,-300.0,316.6426007643,0.0006546,0.0025183,20,0,0,0,0,1,0,0,0
301,-78.9394672,35.9993682,-300.0,568.2565334441,0.0035508,0.0039122,7,0,0,0,1,0,0,0,0
302,-78.9394672,35.9993682,-300.0,362.5365857503,0.0026408,-0.0005328,40,0,0,0,0,0,1,0,0
303,-78.9394672,35.9993682,-300.0,210.2290689008,-0.0001232,-0.0003028,4,0,1,0,0,0,0,0,0
304,-78.9394672,35.9993682,-300.0,934.6857501517,0.0055698,0.0074272,6,0,0,1,0,0,0,0,0
305,-78.9394672,35.9993682,-300.0,312.5120419151,0.0006318,0.0024672,20,0,0,0,0,1,0,0,0
306,-78.9394223,35.9993924,-300.0,564.0334818892,0.0035266,0.0038673,7,0,0,0,1,0,0,0,0
307,-78.9394223,35.9993924,-300.0,361.1623530317,0.0026166,-0.0005777,40,0,0,0,0,0,1,0,0
308,-78.9394223,35.9993924,-300.0,211.3785521255,-0.0001474,-0.0003477,4,0,1,0,0,0,0,0,0
309,-78.9394223,35.9993924,-300.0,930.1003613636,0.0055456,0.0073823,6,0,0,1,0,0,0,0,0
310,-78.9394223,35.9993924,-300.0,309.3158497816,0.0006076,0.0024223,20,0,0,0,0,1,0,0,0
311,-78.9393854,35.9994224,-300.0,559.6700638736,0.0034966,0.0038304,7,0,0,0,1,0,0,0,0
312,-78.9393854,35.9994224,-300.0,358.990338888,0.0025866,-0.0006146,40,0,0,0,0,0,1,0,0
313,-78.9393854,35.9994224,-300.0,212.1804345055,-0.0001774,-0.0003846,4,0,1,0,0,0,0,0,0
314,-78.9393854,35.9994224,-300.0,925.5178204566,0.0055156,0.0073454,6,0,0,1,0,0,0,0,0
315,-78.9393854,35.9994224,-300.0,306.2618149415,0.0005776,0.0023854,20,0,0,0,0,1,0,0,0
316,-78.9393436,35.9994615,-300.0,554.2282415724,0.0034575,0.0037886,7,0,0,0,1,0,0,0,0
317,-78.9393436,35.9994615,-300.0,355.9627409817,0.0025475,-0.0006564,40,0,0,0,0,0,1,0,0
318,-78.9393436,35.9994615,-300.0,919.8852547041,0.0054765,0.0073036,6,0,0,1,0,0,0,0,0
319,-78.9393436,35.9994615,-300.0,302.5343860922,0.0005385,0.0023436,20,0,0,0,0,1,0,0,0
320,-78.9393436,35.9994615,-300.0,435.1391140251,0.0030735,0.0019126,3,1,0,0,0,0,0,0,0
321,-78.9393169,35.9994891,-300.0,550.6266104665,0.0034299,0.0037619,7,0,0,0,1,0,0,0,0
322,-78.9392939,35.9995337,-300.0,545.93484609,0.0033853,0.0037389,7,0,0,0,1,0,0,0,0
323,-78.9392606,35.9995754,-300.0,541.5969772272,0.0033436,0.0037056,7,0,0,0,1,0,0,0,0
324,-78.9392305,35.9996193,-300.0,536.5915486768,0.0032997,0.0036755,7,0,0,0,1,0,0,0,0
325,-78.9392305,35.9996193,-300.0,345.2257188825,0.0023897,-0.0007695,40,0,0,0,0,0,1,0,0
326,-78.9392305,35.9996193,-300.0,901.4663275689,0.0053187,0.0071905,6,0,0,1,0,0,0,0,0
327,-78.9392305,35.9996193,-300.0,293.7479767153,0.0003807,0.0022305,20,0,0,0,0,1,0,0,0
328,-78.9391984,35.9996588,-300.0,531.8179862989,0.0032602,0.0036434,7,0,0,0,1,0,0,0,0
329,-78.9391984,35.9996588,-300.0,342.4699496071,0.0023502,-0.0008016,40,0,0,0,0,0,1,0,0
330,-78.9391984,35.9996588,-300.0,896.5172244646,0.0052792,0.0071584,6,0,0,1,0,0,0,0,0
331,-78.9391984,35.9996588,-300.0,291.1718107402,0.0003412,0.0021984,20,0,0,0,0,1,0,0,0
332,-78.9391711,35.999695,-300.0,527.5692257966,0.003224,0.0036161,7,0,0,0,1,0,0,0,0
333,-78.9391711,35.999695,-300.0,339.9540120273,0.002314,-0.0008289,40,0,0,0,0,0,1,0,0
334,-78.9391711,35.999695,-300.0,892.1222664828,0.005243,0.0071311,6,0,0,1,0,0,0,0,0
335,-78.9391711,35.999695,-300.0,289.0038943237,0.000305,0.0021711,20,0,0,0,0,1,0,0,0
336,-78.9391488,35.9997259,-300.0,524.0046919766,0.0031931,0.0035938,7,0,0,0,1,0,0,0,0
337,-78.9391488,35.9997259,-300.0,337.8230194473,0.0022831,-0.0008512,40,0,0,0,0,0,1,0,0
338,-78.9391488,35.9997259,-300.0,888.4385716686,0.0052121,0.0071088,6,0,0,1,0,0,0,0,0
339,-78.9391488,35.9997259,-300.0,287.2625581917,0.0002741,0.0021488,20,0,0,0,0,1,0,0,0
340,-78.93913,35.999751,-300.0,521.0753484271,0.003168,0.003575,7,0,0,0,1,0,0,0,0
341,-78.93913,35.999751,-300.0,336.1310950467,0.002258,-0.00087,40,0,0,0,0,0,1,0,0
342,-78.93913,35.999751,-300.0,885.4035278829,0.005187,0.00709,6,0,0,1,0,0,0,0,0
343,-78.93913,35.999751,-300.0,285.8393999487,0.000249,0.00213,20,0,0,0,0,1,0,0,0
344,-78.9391075,35.9997971,-300.0,516.4182054265,0.0031219,0.0035525,7,0,0,0,1,0,0,0,0
345,-78.9391075,35.9997971,-300.0,332.8835484215,0.0022119,-0.0008925,40,0,0,0,0,0,1,0,0
346,-78.9391075,35.9997971,-300.0,880.6417081779,0.0051409,0.0070675,6,0,0,1,0,0,0,0,0
347,-78.9391075,35.9997971,-300.0,284.103051031,0.0002029,0.0021075,20,0,0,0,0,1,0,0,0
348,-78.9390917,35.9998399,-300.0,512.3568549378,0.0030791,0.0035367,7,0,0,0,1,0,0,0,0
349,-78.9390917,35.9998399,-300.0,329.7486742351,0.0021691,-0.0009083,40,0,0,0,0,0,1,0,0
350,-78.9390917,35.9998399,-300.0,876.5390568042,0.0050981,0.0070517,6,0,0,1,0,0,0,0,0
351,-78.9390917,35.9998399,-300.0,282.8141972624,0.0001601,0.0020917,20,0,0,0,0,1,0,0,0
352,-78.9390711,35.9998868,-300.0,507.7396739523,0.0030322,0.0035161,7,0,0,0,1,0,0,0,0
353,-78.9390711,35.9998868,-300.0,326.4413126149,0.0021222,-0.0009289,40,0,0,0,0,0,1,0,0
354,-78.9390711,35.9998868,-300.0,871.838125894,0.0050512,0.0070311,6,0,0,1,0,0,0,0,0
355,-78.9390711,35.9998868,-300.0,281.2986016431,0.0001132,0.0020711,20,0,0,0,0,1,0,0,0
356,-78.9390503,35.9999233,-300.0,503.8900145452,0.0029957,0.0034953,7,0,0,0,1,0,0,0,0
357,-78.9390503,35.9999233,-300.0,324.0225514021,0.0020857,-0.0009497,40,0,0,0,0,0,1,0,0
358,-78.9390503,35.9999233,-300.0,867.8732110993,0.0050147,0.0070103,6,0,0,1,0,0,0,0,0
359,-78.9390503,35.9999233,-300.0,279.9047103936,7.67e-05,0.0020503,20,0,0,0,0,1,0,0,0
360,-78.939021,35.9999603,-300.0,499.5343336372,0.0029587,0.003466,7,0,0,0,1,0,0,0,0
361,-78.939021,35.9999603,-300.0,321.8176778902,0.0020487,-0.000979,40,0,0,0,0,0,1,0,0
362,-78.939021,35.9999603,-300.0,863.3187954795,0.0049777,0.006981,6,0,0,1,0,0,0,0,0
363,-78.939021,35.9999603,-300.0,278.0716562783,3.97e-05,0.002021,20,0,0,0,0,1,0,0,0
364,-78.9389758,36.0000027,-300.0,493.8574005318,0.0029163,0.0034208,7,0,0,0,1,0,0,0,0
365,-78.9389758,36.0000027,-300.0,319.5995579949,0.0020063,-0.0010242,40,0,0,0,0,0,1,0,0
